"species_search","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","isInCluster","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","rightsHolder","identifier","http...unknown.org.nick","informationWithheld","verbatimEventDate","datasetName","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","recordedBy","catalogNumber","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identifiedBy","identificationID","name","occurrenceRemarks","projectId","sex","lifeStage","elevation","elevationAccuracy","continent","organismQuantity","organismQuantityType","http...rs.tdwg.org.dwc.terms.organismQuantity","institutionID","county","locality","language","type","preparations","disposition","vernacularName","http...rs.tdwg.org.dwc.terms.organismQuantityType","samplingProtocol","accessRights","collectionID","programmeAcronym","eventID","habitat","verbatimSRS","samplingEffort","municipality","verbatimCoordinateSystem","fieldNumber","verbatimElevation","identificationRemarks","individualCount","georeferencedBy","eventRemarks","datasetID","higherClassification","previousIdentifications","footprintWKT","parentEventID","locationAccordingTo","locationRemarks","fieldNotes","recordNumber","identifiedByIDs.type","identifiedByIDs.value","higherGeography","endDayOfYear","georeferenceVerificationStatus","startDayOfYear","collectionKey","recordedByIDs.type","recordedByIDs.value","georeferenceRemarks","taxonRemarks","locationID","ownerInstitutionCode","institutionKey","dynamicProperties","identificationVerificationStatus","georeferencedDate","nomenclaturalCode","georeferenceProtocol","organismID","identificationQualifier","georeferenceSources","X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.","originalNameUsage","verbatimTaxonRank","higherGeographyID","bibliographicCitation","download"
"Aotus lemurinus","2985654340","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",8.598139,-75.281333,"colmafu,inmano","f47a39b7-84de-40b4-ae45-2cb4b33ade63","17f4782d-46d3-43df-bfb1-e190f972073a","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-25T19:33:41.730+00:00","2021-03-30T13:15:20.349+00:00",1,"c4f66525-4d36-4c18-82ac-98e088f54db4","LIVING_SPECIMEN","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Sucre",2002,1,1,"2002-01-01T00:00:00",NA,"2021-03-30T13:15:20.349+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"FUCEP:145:625-327",NA,NA,NA,NA,NA,"FCP","2985654340","FUCEP:145:625-327",NA,NA,"625-327",NA,"Fundación Centro de Primates - FCP",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,"MALE",NA,25,NA,NA,NA,NA,NA,"800.125.073-7","San Marcos",NA,NA,"Objeto físico",NA,NA,NA,NA,"Cebo",NA,"RNC:145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75da0e0a-5187-48d8-9b8e-fd9c5c41832f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus lemurinus","2985654341","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",8.598139,-75.281333,"colmafu,inmano","f47a39b7-84de-40b4-ae45-2cb4b33ade63","17f4782d-46d3-43df-bfb1-e190f972073a","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-25T19:33:41.730+00:00","2021-03-30T13:15:20.350+00:00",1,"c4f66525-4d36-4c18-82ac-98e088f54db4","LIVING_SPECIMEN","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Sucre",2002,1,1,"2002-01-01T00:00:00",NA,"2021-03-30T13:15:20.350+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"FUCEP:145:087-048",NA,NA,NA,NA,NA,"FCP","2985654341","FUCEP:145:087-048",NA,NA,"087-048",NA,"Fundación Centro de Primates - FCP",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,"FEMALE",NA,25,NA,NA,NA,NA,NA,"800.125.073-7","San Marcos",NA,NA,"Objeto físico",NA,NA,NA,NA,"Cebo",NA,"RNC:145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75da0e0a-5187-48d8-9b8e-fd9c5c41832f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus lemurinus","2985654342","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",8.598139,-75.281333,"colmafu,inmano","f47a39b7-84de-40b4-ae45-2cb4b33ade63","17f4782d-46d3-43df-bfb1-e190f972073a","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-25T19:33:41.730+00:00","2021-03-30T13:15:20.351+00:00",1,"c4f66525-4d36-4c18-82ac-98e088f54db4","LIVING_SPECIMEN","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Sucre",2002,1,1,"2002-01-01T00:00:00",NA,"2021-03-30T13:15:20.351+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"FUCEP:145:381-116",NA,NA,NA,NA,NA,"FCP","2985654342","FUCEP:145:381-116",NA,NA,"381-116",NA,"Fundación Centro de Primates - FCP",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,"FEMALE",NA,25,NA,NA,NA,NA,NA,"800.125.073-7","San Marcos",NA,NA,"Objeto físico",NA,NA,NA,NA,"Cebo",NA,"RNC:145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75da0e0a-5187-48d8-9b8e-fd9c5c41832f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus lemurinus","2985654343","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",8.598139,-75.281333,"colmafu,inmano","f47a39b7-84de-40b4-ae45-2cb4b33ade63","17f4782d-46d3-43df-bfb1-e190f972073a","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-25T19:33:41.730+00:00","2021-03-30T13:15:20.352+00:00",1,"c4f66525-4d36-4c18-82ac-98e088f54db4","LIVING_SPECIMEN","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Sucre",2002,1,1,"2002-01-01T00:00:00",NA,"2021-03-30T13:15:20.352+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"FUCEP:145:353-862",NA,NA,NA,NA,NA,"FCP","2985654343","FUCEP:145:353-862",NA,NA,"353-862",NA,"Fundación Centro de Primates - FCP",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,"FEMALE",NA,25,NA,NA,NA,NA,NA,"800.125.073-7","San Marcos",NA,NA,"Objeto físico",NA,NA,NA,NA,"Cebo",NA,"RNC:145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75da0e0a-5187-48d8-9b8e-fd9c5c41832f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus lemurinus","2985654344","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",8.598139,-75.281333,"colmafu,inmano","f47a39b7-84de-40b4-ae45-2cb4b33ade63","17f4782d-46d3-43df-bfb1-e190f972073a","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-25T19:33:41.730+00:00","2021-03-30T13:15:20.354+00:00",1,"c4f66525-4d36-4c18-82ac-98e088f54db4","LIVING_SPECIMEN","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Sucre",2002,1,1,"2002-01-01T00:00:00",NA,"2021-03-30T13:15:20.354+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"FUCEP:145:515-611",NA,NA,NA,NA,NA,"FCP","2985654344","FUCEP:145:515-611",NA,NA,"515-611",NA,"Fundación Centro de Primates - FCP",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,"MALE",NA,25,NA,NA,NA,NA,NA,"800.125.073-7","San Marcos",NA,NA,"Objeto físico",NA,NA,NA,NA,"Cebo",NA,"RNC:145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75da0e0a-5187-48d8-9b8e-fd9c5c41832f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus lemurinus","2985654345","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",8.598139,-75.281333,"colmafu,inmano","f47a39b7-84de-40b4-ae45-2cb4b33ade63","17f4782d-46d3-43df-bfb1-e190f972073a","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-25T19:33:41.730+00:00","2021-03-30T13:15:20.355+00:00",1,"c4f66525-4d36-4c18-82ac-98e088f54db4","LIVING_SPECIMEN","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Sucre",2002,1,1,"2002-01-01T00:00:00",NA,"2021-03-30T13:15:20.355+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"FUCEP:145:365-625",NA,NA,NA,NA,NA,"FCP","2985654345","FUCEP:145:365-625",NA,NA,"365-625",NA,"Fundación Centro de Primates - FCP",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,"MALE",NA,25,NA,NA,NA,NA,NA,"800.125.073-7","San Marcos",NA,NA,"Objeto físico",NA,NA,NA,NA,"Cebo",NA,"RNC:145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75da0e0a-5187-48d8-9b8e-fd9c5c41832f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus lemurinus","2985654346","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",8.598139,-75.281333,"colmafu,inmano","f47a39b7-84de-40b4-ae45-2cb4b33ade63","17f4782d-46d3-43df-bfb1-e190f972073a","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-25T19:33:41.730+00:00","2021-03-30T13:15:20.356+00:00",1,"c4f66525-4d36-4c18-82ac-98e088f54db4","LIVING_SPECIMEN","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Sucre",2002,1,1,"2002-01-01T00:00:00",NA,"2021-03-30T13:15:20.356+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"FUCEP:145:381-596",NA,NA,NA,NA,NA,"FCP","2985654346","FUCEP:145:381-596",NA,NA,"381-596",NA,"Fundación Centro de Primates - FCP",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,"FEMALE",NA,25,NA,NA,NA,NA,NA,"800.125.073-7","San Marcos",NA,NA,"Objeto físico",NA,NA,NA,NA,"Cebo",NA,"RNC:145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75da0e0a-5187-48d8-9b8e-fd9c5c41832f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus lemurinus","2985654347","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",8.598139,-75.281333,"colmafu,inmano","f47a39b7-84de-40b4-ae45-2cb4b33ade63","17f4782d-46d3-43df-bfb1-e190f972073a","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-25T19:33:41.730+00:00","2021-03-30T13:15:20.357+00:00",1,"c4f66525-4d36-4c18-82ac-98e088f54db4","LIVING_SPECIMEN","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Sucre",2002,1,1,"2002-01-01T00:00:00",NA,"2021-03-30T13:15:20.357+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"FUCEP:145:365-865",NA,NA,NA,NA,NA,"FCP","2985654347","FUCEP:145:365-865",NA,NA,"365-865",NA,"Fundación Centro de Primates - FCP",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,"MALE",NA,25,NA,NA,NA,NA,NA,"800.125.073-7","San Marcos",NA,NA,"Objeto físico",NA,NA,NA,NA,"Cebo",NA,"RNC:145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75da0e0a-5187-48d8-9b8e-fd9c5c41832f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus lemurinus","2985654348","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",8.598139,-75.281333,"colmafu,inmano","f47a39b7-84de-40b4-ae45-2cb4b33ade63","17f4782d-46d3-43df-bfb1-e190f972073a","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-25T19:33:41.730+00:00","2021-03-30T13:15:20.358+00:00",1,"c4f66525-4d36-4c18-82ac-98e088f54db4","LIVING_SPECIMEN","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Sucre",2002,1,1,"2002-01-01T00:00:00",NA,"2021-03-30T13:15:20.358+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"FUCEP:145:857-613",NA,NA,NA,NA,NA,"FCP","2985654348","FUCEP:145:857-613",NA,NA,"857-613",NA,"Fundación Centro de Primates - FCP",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,"MALE",NA,25,NA,NA,NA,NA,NA,"800.125.073-7","San Marcos",NA,NA,"Objeto físico",NA,NA,NA,NA,"Cebo",NA,"RNC:145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75da0e0a-5187-48d8-9b8e-fd9c5c41832f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus lemurinus","2985654349","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",8.598139,-75.281333,"colmafu,inmano","f47a39b7-84de-40b4-ae45-2cb4b33ade63","17f4782d-46d3-43df-bfb1-e190f972073a","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-25T19:33:41.730+00:00","2021-03-30T13:15:20.359+00:00",1,"c4f66525-4d36-4c18-82ac-98e088f54db4","LIVING_SPECIMEN","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Sucre",2002,1,1,"2002-01-01T00:00:00",NA,"2021-03-30T13:15:20.359+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"FUCEP:145:360-322",NA,NA,NA,NA,NA,"FCP","2985654349","FUCEP:145:360-322",NA,NA,"360-322",NA,"Fundación Centro de Primates - FCP",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,"FEMALE",NA,25,NA,NA,NA,NA,NA,"800.125.073-7","San Marcos",NA,NA,"Objeto físico",NA,NA,NA,NA,"Cebo",NA,"RNC:145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75da0e0a-5187-48d8-9b8e-fd9c5c41832f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus lemurinus","2985654350","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",8.598139,-75.281333,"colmafu,inmano","f47a39b7-84de-40b4-ae45-2cb4b33ade63","17f4782d-46d3-43df-bfb1-e190f972073a","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-25T19:33:41.730+00:00","2021-03-30T13:15:20.360+00:00",1,"c4f66525-4d36-4c18-82ac-98e088f54db4","LIVING_SPECIMEN","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Sucre",2002,1,1,"2002-01-01T00:00:00",NA,"2021-03-30T13:15:20.360+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"FUCEP:145:375-081",NA,NA,NA,NA,NA,"FCP","2985654350","FUCEP:145:375-081",NA,NA,"375-081",NA,"Fundación Centro de Primates - FCP",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,"MALE",NA,25,NA,NA,NA,NA,NA,"800.125.073-7","San Marcos",NA,NA,"Objeto físico",NA,NA,NA,NA,"Cebo",NA,"RNC:145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75da0e0a-5187-48d8-9b8e-fd9c5c41832f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus lemurinus","2985654351","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",8.598139,-75.281333,"colmafu,inmano","f47a39b7-84de-40b4-ae45-2cb4b33ade63","17f4782d-46d3-43df-bfb1-e190f972073a","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-25T19:33:41.730+00:00","2021-03-30T13:15:20.360+00:00",1,"c4f66525-4d36-4c18-82ac-98e088f54db4","LIVING_SPECIMEN","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Sucre",2002,1,1,"2002-01-01T00:00:00",NA,"2021-03-30T13:15:20.360+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"FUCEP:145:358-792",NA,NA,NA,NA,NA,"FCP","2985654351","FUCEP:145:358-792",NA,NA,"358-792",NA,"Fundación Centro de Primates - FCP",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,"FEMALE",NA,25,NA,NA,NA,NA,NA,"800.125.073-7","San Marcos",NA,NA,"Objeto físico",NA,NA,NA,NA,"Cebo",NA,"RNC:145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75da0e0a-5187-48d8-9b8e-fd9c5c41832f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus lemurinus","2985654352","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",8.598139,-75.281333,"colmafu,inmano","f47a39b7-84de-40b4-ae45-2cb4b33ade63","17f4782d-46d3-43df-bfb1-e190f972073a","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-25T19:33:41.730+00:00","2021-03-30T13:15:20.361+00:00",1,"c4f66525-4d36-4c18-82ac-98e088f54db4","LIVING_SPECIMEN","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Sucre",2002,1,1,"2002-01-01T00:00:00",NA,"2021-03-30T13:15:20.361+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"FUCEP:145:348-027",NA,NA,NA,NA,NA,"FCP","2985654352","FUCEP:145:348-027",NA,NA,"348-027",NA,"Fundación Centro de Primates - FCP",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,"MALE",NA,25,NA,NA,NA,NA,NA,"800.125.073-7","San Marcos",NA,NA,"Objeto físico",NA,NA,NA,NA,"Cebo",NA,"RNC:145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75da0e0a-5187-48d8-9b8e-fd9c5c41832f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus lemurinus","2985654353","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",8.598139,-75.281333,"colmafu,inmano","f47a39b7-84de-40b4-ae45-2cb4b33ade63","17f4782d-46d3-43df-bfb1-e190f972073a","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-25T19:33:41.730+00:00","2021-03-30T13:15:20.362+00:00",1,"c4f66525-4d36-4c18-82ac-98e088f54db4","LIVING_SPECIMEN","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Sucre",2002,1,1,"2002-01-01T00:00:00",NA,"2021-03-30T13:15:20.362+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"FUCEP:145:360-369",NA,NA,NA,NA,NA,"FCP","2985654353","FUCEP:145:360-369",NA,NA,"360-369",NA,"Fundación Centro de Primates - FCP",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,"MALE",NA,25,NA,NA,NA,NA,NA,"800.125.073-7","San Marcos",NA,NA,"Objeto físico",NA,NA,NA,NA,"Cebo",NA,"RNC:145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75da0e0a-5187-48d8-9b8e-fd9c5c41832f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
