"species_search","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","establishmentMeans","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","continent","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","institutionKey","collectionKey","isInCluster","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","identifier","institutionID","nomenclaturalCode","verbatimEventDate","higherGeography","endDayOfYear","georeferenceVerificationStatus","locality","verbatimLocality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","vernacularName","institutionCode","rights","startDayOfYear","occurrenceRemarks","accessRights","behavior","name","individualCount","sex","dateIdentified","coordinateUncertaintyInMeters","dynamicProperties","identificationVerificationStatus","locationAccordingTo","preparations","eventTime","identificationRemarks","identifiedBy","georeferencedDate","recordNumber","georeferencedBy","georeferenceProtocol","verbatimCoordinateSystem","otherCatalogNumbers","organismID","previousIdentifications","identificationQualifier","collectionID","higherClassification","georeferenceSources","elevation","rightsHolder","higherGeographyID","locationRemarks","georeferenceRemarks","disposition","ownerInstitutionCode","county","fieldNumber","lifeStage","waterBody","habitat","datasetName","elevationAccuracy","eventRemarks","bibliographicCitation","eventID","locationID","identificationID","originalNameUsage","verbatimTaxonRank","recordedByIDs.type","recordedByIDs.value","nameAccordingTo","projectId","coordinatePrecision","earliestAgeOrLowestStage","namePublishedInYear","associatedReferences","taxonID","taxonConceptID","lithostratigraphicTerms","X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.","organismQuantity","organismQuantityType","http...rs.tdwg.org.dwc.terms.organismQuantity","http...rs.tdwg.org.dwc.terms.organismQuantityType","datasetID","parentNameUsage","download"
"Aotus trivirgatus","3046439824","Aotus trivirgatus (Humboldt, 1811)",5.789748,-75.785499,"cdround,muluriiv","dc68ef79-97f5-4984-9dc4-c463c7be5870","478a9e81-e716-42dc-a68d-03487953a32e",NA,"68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-05-07T16:25:39.331+00:00","2021-05-07T16:25:43.138+00:00",173,"c4f66525-4d36-4c18-82ac-98e088f54db4","PRESERVED_SPECIMEN","PRESENT",NA,5219590,1,44,359,798,3239574,2436667,5219590,5219590,"Aotus trivirgatus (Humboldt, 1811)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus trivirgatus","Aotus","trivirgatus","SPECIES","ACCEPTED","LC","SOUTH_AMERICA","Antioquia",1921,8,NA,"1921-08-01T00:00:00","2019-03-27T00:00:00.000+00:00","2021-05-07T16:25:43.138+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none",NA,NA,FALSE,"WGS84","Mammalia","CO","none","none","Colombia","LaSalle:MLS-mam:836","860.015.542-6","ICZN","1921-VIII",NA,NA,NA,"Jericó","Antioquia, Jericó","es","MLS-mam","3046439824","LaSalle:MLS-mam:836","Objeto físico",NA,"836","Mono Nocturno | Marikiná Norteño","Universidad de La Salle (La Salle)",NA,NA,NA,NA,NA,"Aotus trivirgatus (Humboldt, 1811)",1,"MALE",NA,3036,NA,NA,NA,"Piel",NA,NA,NA,"2020-03-18",NA,"Julieth Cárdenas","Método radio punto, GEOLocate datos del mapa 2020, CNES/Airbus, Landsat / Copernicus, Maxar Technologies, U.S. Geological Survey",NA,NA,NA,"Aotus trivirgatus lemurinus por Hno Nicéforo María en 1962",NA,"RNC:133","Animalia | Chordata | Mammalia | Primates | Aotidae | Aotus",NA,NA,"Museo de La Salle - Universidad de La Salle",NA,NA,NA,"En colección",NA,"Jericó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aotus trivirgatus lemurinus","Especie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus trivirgatus","476837302","Aotus trivirgatus (Humboldt, 1811)",-5.338781,-78.797163,"txmathi,osiic,colmafu,inmafu","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","b4640710-8e03-11d8-b956-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b0f5183c-5ed0-47f4-b75f-65e0c1036cb5","US","DWC_ARCHIVE","2021-09-09T23:41:39.384+00:00","2021-09-10T00:26:36.760+00:00",380,"b4640710-8e03-11d8-b956-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",NA,5219590,1,44,359,798,3239574,2436667,5219590,5219590,"Aotus trivirgatus (Humboldt, 1811)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus trivirgatus","Aotus","trivirgatus","SPECIES","ACCEPTED","LC","SOUTH_AMERICA","Cajamarca",1916,9,14,"1916-09-14T00:00:00",NA,"2021-09-10T00:26:36.760+00:00","http://mczbase.mcz.harvard.edu/guid/MCZ:Mamm:17036","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","1cfca87c-083e-4d67-8e60-cb7d311f6058","2c3695ff-a712-4a47-8665-f313dc0a1a5d",FALSE,"WGS84","Mammalia","PE",NA,"none","Peru","MCZ:Mamm:17036","b4640710-8e03-11d8-b956-b8a03c50a862","ICZN","14 Sep 1916","South America: Peru: Cajamarca",NA,"verified by MCZ collection","Perico","Peru: Perico","en","Mamm","476837302","MCZ:Mamm:17036","PhysicalObject","Gladwyn Kingsley Noble","17036",NA,"MCZ",NA,"0","sex: female",NA,NA,"Aotus trivirgatus (Humboldt, 1811)",1,"FEMALE",NA,3036,"{\"sex\":\"female\"}",NA,NA,"skull (dry); skin (dry)",NA,NA,"[no agent data]",NA,NA,"Brendan Haley","GEOLocate","decimal degrees","additional number=A8",NA,NA,NA,NA,"Animalia Chordata Mammalia Primates Cebidae Aotus trivirgatus lemurinus","GEOLocate batch georeferencing, 2019-07-08",NA,"President and Fellows of Harvard College","http://vocab.getty.edu/tgn/1000547",NA,"[GEOLOCATE_SCORE: 81; GEOLOCATE_PRECISION: High; GEOLOCATE_NUMRESULTS: 1]","unknown","Museum of Comparative Zoology, Harvard University",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OTHER","http://viaf.org/viaf/71061001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus trivirgatus","476812280","Aotus trivirgatus (Humboldt, 1811)",-12.594315,-69.199256,"osiic,colmafu,inmafu","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","b4640710-8e03-11d8-b956-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b0f5183c-5ed0-47f4-b75f-65e0c1036cb5","US","DWC_ARCHIVE","2021-09-09T23:41:39.384+00:00","2021-09-10T00:27:44.130+00:00",380,"b4640710-8e03-11d8-b956-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",NA,5219590,1,44,359,798,3239574,2436667,5219590,5219590,"Aotus trivirgatus (Humboldt, 1811)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus trivirgatus","Aotus","trivirgatus","SPECIES","ACCEPTED","LC","SOUTH_AMERICA",NA,1915,1,1,"1915-01-01T00:00:00",NA,"2021-09-10T00:27:44.130+00:00","http://mczbase.mcz.harvard.edu/guid/MCZ:Mamm:39571","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","1cfca87c-083e-4d67-8e60-cb7d311f6058","2c3695ff-a712-4a47-8665-f313dc0a1a5d",FALSE,"WGS84","Mammalia","PE","none","none","Peru","MCZ:Mamm:39571","b4640710-8e03-11d8-b956-b8a03c50a862","ICZN","[no verbatim date data]","South America: Peru",NA,"verified by MCZ collection","Puerto Maldonado, altitude 600 [feet]","Peru, Puerto Maldonado / Alt. 600","en","Mamm","476812280","MCZ:Mamm:39571","PhysicalObject","Oliver P. Pearson, G. P. Gardner, Jr.","39571",NA,"MCZ",NA,"0","sex: female",NA,NA,"Aotus trivirgatus (Humboldt, 1811)",1,"FEMALE",NA,3522,"{\"sex\":\"female\"}",NA,NA,"skull (dry)",NA,NA,"[no agent data]",NA,"575","Madeleine Mullon","GEOLocate","decimal degrees","additional number=575, 49 & 50; collector number=575",NA,NA,NA,NA,"Animalia Chordata Mammalia Primates Cebidae Aotus trivirgatus","GEOLocate",NA,"President and Fellows of Harvard College","http://vocab.getty.edu/tgn/1000056",NA,"Based off location of Puerto Maldonado, Peru","unknown","Museum of Comparative Zoology, Harvard University",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus trivirgatus","476872768","Aotus trivirgatus (Humboldt, 1811)",10.8284,-73.6925,"txmathi,osiic,colmafu,inmafu","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","b4640710-8e03-11d8-b956-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b0f5183c-5ed0-47f4-b75f-65e0c1036cb5","US","DWC_ARCHIVE","2021-09-09T23:41:39.384+00:00","2021-09-10T00:28:05.653+00:00",380,"b4640710-8e03-11d8-b956-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",NA,5219590,1,44,359,798,3239574,2436667,5219590,5219590,"Aotus trivirgatus (Humboldt, 1811)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus trivirgatus","Aotus","trivirgatus","SPECIES","ACCEPTED","LC","SOUTH_AMERICA",NA,1898,1,12,"1898-01-12T00:00:00",NA,"2021-09-10T00:28:05.653+00:00","http://mczbase.mcz.harvard.edu/guid/MCZ:Mamm:BANGS-8042","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","1cfca87c-083e-4d67-8e60-cb7d311f6058","2c3695ff-a712-4a47-8665-f313dc0a1a5d",FALSE,"WGS84","Mammalia","CO",NA,"none","Colombia","MCZ:Mamm:BANGS-8042","b4640710-8e03-11d8-b956-b8a03c50a862","ICZN","Migrated as 12-Jan-1898","South America: Colombia",NA,"verified by MCZ collection","Santa Marta Mountains","Santa Maria Mountains","en","Mamm","476872768","MCZ:Mamm:BANGS-8042","PhysicalObject","Wilmot W. Brown, Jr.","BANGS-8042",NA,"MCZ",NA,"0","ear from notch: 27mm; hind foot with claw: 82mm; sex: female; tail length: 365mm; total length: 655mm",NA,NA,"Aotus trivirgatus (Humboldt, 1811)",1,"FEMALE",NA,54311,"{\"ear from notch\":\"27mm\", \"hind foot with claw\":\"82mm\", \"sex\":\"female\", \"tail length\":\"365mm\", \"total length\":\"655mm\"}",NA,NA,"skull (dry); skin (dry)",NA,NA,"[no agent data]",NA,NA,"Jeremy Kisala","GEOLocate","decimal degrees","additional number=43",NA,NA,NA,NA,"Animalia Chordata Mammalia Primates Cebidae Aotus trivirgatus infulatus","GEOLocate",NA,"President and Fellows of Harvard College","http://vocab.getty.edu/tgn/1000050",NA,NA,"unknown","Museum of Comparative Zoology, Harvard University",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OTHER","http://viaf.org/viaf/128158669995727202592",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus trivirgatus","476830987","Aotus trivirgatus (Humboldt, 1811)",8.583333,-78.5,"txmathi,osiic,colmafu,inmafu","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","b4640710-8e03-11d8-b956-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b0f5183c-5ed0-47f4-b75f-65e0c1036cb5","US","DWC_ARCHIVE","2021-09-09T23:41:39.384+00:00","2021-09-10T00:27:47.585+00:00",380,"b4640710-8e03-11d8-b956-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",NA,5219590,1,44,359,798,3239574,2436667,5219590,5219590,"Aotus trivirgatus (Humboldt, 1811)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus trivirgatus","Aotus","trivirgatus","SPECIES","ACCEPTED","LC","NORTH_AMERICA",NA,1884,1,1,"1884-01-01T00:00:00",NA,"2021-09-10T00:27:47.585+00:00","http://mczbase.mcz.harvard.edu/guid/MCZ:Mamm:19805","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","1cfca87c-083e-4d67-8e60-cb7d311f6058","2c3695ff-a712-4a47-8665-f313dc0a1a5d",FALSE,"WGS84","Mammalia","PA","none","none","Panama","MCZ:Mamm:19805","b4640710-8e03-11d8-b956-b8a03c50a862","ICZN","[no verbatim date data]","Central America: Panama",NA,"verified by MCZ collection","east Panama, upper Rio Jesusito","E. Panama, upper Rio Jesusito","en","Mamm","476830987","MCZ:Mamm:19805","PhysicalObject","Thomas Barbour, Winthrop Sprague Brooks","19805",NA,"MCZ",NA,"0","sex: female",NA,NA,"Aotus trivirgatus (Humboldt, 1811)",1,"FEMALE",NA,1633,"{\"sex\":\"female\"}",NA,NA,"skull (dry); skin (dry)",NA,NA,"[no agent data]",NA,"468","Madeleine Mullon","GEOLocate","decimal degrees","additional number=468; collector number=468",NA,NA,NA,NA,"Animalia Chordata Mammalia Primates Cebidae Aotus trivirgatus griseimembra","GEOLocate",NA,"President and Fellows of Harvard College","http://vocab.getty.edu/tgn/7005565",NA,"Error circle drawn around area of Jesusito River, Panama","unknown","Museum of Comparative Zoology, Harvard University",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus trivirgatus","476875029","Aotus trivirgatus (Humboldt, 1811)",8.583333,-78.5,"txmathi,osiic,colmafu,inmafu","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","b4640710-8e03-11d8-b956-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b0f5183c-5ed0-47f4-b75f-65e0c1036cb5","US","DWC_ARCHIVE","2021-09-09T23:41:39.384+00:00","2021-09-10T00:27:38.537+00:00",380,"b4640710-8e03-11d8-b956-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",NA,5219590,1,44,359,798,3239574,2436667,5219590,5219590,"Aotus trivirgatus (Humboldt, 1811)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus trivirgatus","Aotus","trivirgatus","SPECIES","ACCEPTED","LC","NORTH_AMERICA",NA,1884,1,1,"1884-01-01T00:00:00",NA,"2021-09-10T00:27:38.537+00:00","http://mczbase.mcz.harvard.edu/guid/MCZ:Mamm:19801","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","1cfca87c-083e-4d67-8e60-cb7d311f6058","2c3695ff-a712-4a47-8665-f313dc0a1a5d",FALSE,"WGS84","Mammalia","PA","none","none","Panama","MCZ:Mamm:19801","b4640710-8e03-11d8-b956-b8a03c50a862","ICZN","[no verbatim date data]","Central America: Panama",NA,"verified by MCZ collection","east Panama, upper Rio Jesusito","E. Panama, upper Rio Jesusito","en","Mamm","476875029","MCZ:Mamm:19801","PhysicalObject","Thomas Barbour, Winthrop Sprague Brooks","19801",NA,"MCZ",NA,"0","sex: female",NA,NA,"Aotus trivirgatus (Humboldt, 1811)",1,"FEMALE",NA,1633,"{\"sex\":\"female\"}",NA,NA,"skull (dry); skin (dry)",NA,NA,"[no agent data]",NA,"479","Madeleine Mullon","GEOLocate","decimal degrees","additional number=479; collector number=479",NA,NA,NA,NA,"Animalia Chordata Mammalia Primates Cebidae Aotus trivirgatus griseimembra","GEOLocate",NA,"President and Fellows of Harvard College","http://vocab.getty.edu/tgn/7005565",NA,"Error circle drawn around area of Jesusito River, Panama","unknown","Museum of Comparative Zoology, Harvard University",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus trivirgatus","476854781","Aotus trivirgatus (Humboldt, 1811)",-17,-65,"osiic,colmafu,inmafu","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","b4640710-8e03-11d8-b956-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b0f5183c-5ed0-47f4-b75f-65e0c1036cb5","US","DWC_ARCHIVE","2021-09-09T23:41:39.384+00:00","2021-09-10T00:28:02.238+00:00",380,"b4640710-8e03-11d8-b956-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",NA,5219590,1,44,359,798,3239574,2436667,5219590,5219590,"Aotus trivirgatus (Humboldt, 1811)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus trivirgatus","Aotus","trivirgatus","SPECIES","ACCEPTED","LC","SOUTH_AMERICA",NA,1861,1,1,"1861-01-01T00:00:00",NA,"2021-09-10T00:28:02.238+00:00","http://mczbase.mcz.harvard.edu/guid/MCZ:Mamm:BOM-8472","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","1cfca87c-083e-4d67-8e60-cb7d311f6058","2c3695ff-a712-4a47-8665-f313dc0a1a5d",FALSE,"WGS84","Mammalia","BO","none","none","Bolivia (Plurinational State of)","MCZ:Mamm:BOM-8472","b4640710-8e03-11d8-b956-b8a03c50a862","ICZN","[no verbatim date data]","South America: Bolivia",NA,"unverified",NA,NA,"en","Mamm","476854781","MCZ:Mamm:BOM-8472","PhysicalObject","Robert Tracy Jackson","BOM-8472",NA,"MCZ",NA,"0","sex: unknown",NA,NA,"Aotus trivirgatus (Humboldt, 1811)",1,NA,NA,301,"{\"sex\":\"unknown\"}",NA,NA,"skull (dry)",NA,"Originally catalogued in \"Bones of Mammals\" 8472.","[no agent data]",NA,NA,"Brendan Haley","GEOLocate","decimal degrees",NA,NA,NA,NA,NA,"Animalia Chordata Mammalia Primates Cebidae Aotus trivirgatus","GEOLocate batch georeferencing, 2018-11-28",NA,"President and Fellows of Harvard College",NA,"Purchased.","[UNDER REVIEW; GEOLOCATE_SCORE: 82; GEOLOCATE_PRECISION: High; GEOLOCATE_NUMRESULTS: 1]","unknown","Museum of Comparative Zoology, Harvard University",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus trivirgatus","476866424","Aotus trivirgatus (Humboldt, 1811)",-1.648616,-78.400879,"txmathi,osiic,colmafu,inmafu","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","b4640710-8e03-11d8-b956-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b0f5183c-5ed0-47f4-b75f-65e0c1036cb5","US","DWC_ARCHIVE","2021-09-09T23:41:39.384+00:00","2021-09-10T00:27:25.752+00:00",380,"b4640710-8e03-11d8-b956-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",NA,5219590,1,44,359,798,3239574,2436667,5219590,5219590,"Aotus trivirgatus (Humboldt, 1811)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus trivirgatus","Aotus","trivirgatus","SPECIES","ACCEPTED","LC","SOUTH_AMERICA",NA,1834,1,1,"1834-01-01T00:00:00",NA,"2021-09-10T00:27:25.752+00:00","http://mczbase.mcz.harvard.edu/guid/MCZ:Mamm:6216","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","1cfca87c-083e-4d67-8e60-cb7d311f6058","2c3695ff-a712-4a47-8665-f313dc0a1a5d",FALSE,"WGS84","Mammalia","EC","none","none","Ecuador","MCZ:Mamm:6216","b4640710-8e03-11d8-b956-b8a03c50a862","ICZN","[no verbatim date data]","South America: Ecuador",NA,"unverified","[no specific locality data]","Ecuador","en","Mamm","476866424","MCZ:Mamm:6216","PhysicalObject","Henry Augustus Ward","6216",NA,"MCZ",NA,"0","sex: unknown",NA,NA,"Aotus trivirgatus (Humboldt, 1811)",1,NA,NA,388466,"{\"sex\":\"unknown\"}",NA,NA,"skin (mounted)",NA,"purchase  Skin on exhibit in HMNH South American Room Sept 2015","[no agent data]",NA,NA,"Taylor Tai","GEOLocate","decimal degrees","previous number=4149",NA,NA,NA,NA,"Animalia Chordata Mammalia Primates Cebidae Aotus trivirgatus gularis","GEOLocate",NA,"President and Fellows of Harvard College","http://vocab.getty.edu/tgn/1000051",NA,NA,"unknown","Museum of Comparative Zoology, Harvard University",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus trivirgatus","1145758351","Aotus trivirgatus (Humboldt, 1811)",4,-72,"gass84,gdativ,osiic,incomis,inmafu","0daed095-478a-4af6-abf5-18acb790fbb2","8edbbde0-055e-11d8-b850-b8a03c50a862",NA,"a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2021-08-26T18:00:18.086+00:00","2021-08-26T18:05:15.554+00:00",270,"2053a639-84c3-4be5-b8bc-96b6d88a976c","PRESERVED_SPECIMEN","PRESENT",NA,5219590,1,44,359,798,3239574,2436667,5219590,5219590,"Aotus trivirgatus (Humboldt, 1811)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus trivirgatus","Aotus","trivirgatus","SPECIES","ACCEPTED","LC","SOUTH_AMERICA",NA,1818,6,20,"1818-06-20T00:00:00","2020-10-20T10:40:00.005+00:00","2021-08-26T18:05:15.554+00:00","http://arctos.database.museum/guid/MVZ:Mamm:183640","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","59175240-4500-42b9-9e98-42ae299a5e9b",NA,FALSE,"WGS84","Mammalia","CO","none","none","Colombia","http://arctos.database.museum/guid/MVZ:Mamm:183640?seid=995237","MVZ","ICZN","not recorded","South America, Colombia",NA,"unverified","no specific locality recorded","no specific locality recorded","en","Mammal specimens","1145758351","http://arctos.database.museum/guid/MVZ:Mamm:183640?seid=995237","PhysicalObject","Collector(s): Milton Hildebrand","MVZ:Mamm:183640",NA,"MVZ",NA,NA,NA,"http://vertnet.org/resources/norms.html",NA,"Aotus trivirgatus (Humboldt, 1811)",1,"MALE","1999-01-27T00:00:00",2006720,"sex=male","unknown","Hugo Mantilla Meluk","skull; skin, study; skeleton","1818-06-20/1999-02-04","? on species; Former nature_of_id: legacy.","Museum of Vertebrate Zoology, University of California, Berkeley","2004-03-27 00:00:00","1929","Hugo Mantilla Meluk","MaNIS georeferencing guidelines","deg. min. sec.","collector number=1929","http://arctos.database.museum/guid/MVZ:Mamm:183640","[{\"scientific_name\":\"Aotus trivirgatus ?\",\"nature_of_id\":\"unknown\",\"accepted_id_fg\":1,\"made_date\":\"1999-01-27\",\"short_citation\":null,\"publication_id\":null,\"identification_remarks\":\"? on species; Former nature_of_id: legacy.\",\"idby\":\"Museum of Vertebrate Zoology, University of California, Berkeley\",\"concept_label\":null}]","A ?","28","Animalia, Chordata, Mammalia, Primates, Anthropoidea, Cebidae, Aotus, Aotus trivirgatus","U.S. Board on Geographic Names, Colombia, 2003.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus trivirgatus","476872901","Aotus trivirgatus (Humboldt, 1811)",-8.525385,-73.84668,"osiic,colmafu,inmafu","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","b4640710-8e03-11d8-b956-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b0f5183c-5ed0-47f4-b75f-65e0c1036cb5","US","DWC_ARCHIVE","2021-09-09T23:41:39.384+00:00","2021-09-10T00:28:05.451+00:00",380,"b4640710-8e03-11d8-b956-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",NA,5219590,1,44,359,798,3239574,2436667,5219590,5219590,"Aotus trivirgatus (Humboldt, 1811)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus trivirgatus","Aotus","trivirgatus","SPECIES","ACCEPTED","LC","SOUTH_AMERICA",NA,1810,1,1,"1810-01-01T00:00:00",NA,"2021-09-10T00:28:05.451+00:00","http://mczbase.mcz.harvard.edu/guid/MCZ:Mamm:BOM-5071","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","1cfca87c-083e-4d67-8e60-cb7d311f6058","2c3695ff-a712-4a47-8665-f313dc0a1a5d",FALSE,"WGS84","Mammalia","PE","none","none","Peru","MCZ:Mamm:BOM-5071","b4640710-8e03-11d8-b956-b8a03c50a862","ICZN","[no verbatim date data]","South America: Peru",NA,"verified by MCZ collection","eastern Peru","eastern Peru","en","Mamm","476872901","MCZ:Mamm:BOM-5071","PhysicalObject","Edward Gerrard, Jr.","BOM-5071",NA,"MCZ",NA,"0","sex: unknown",NA,NA,"Aotus trivirgatus (Humboldt, 1811)",1,NA,NA,717424,"{\"sex\":\"unknown\"}",NA,NA,"skull (dry)",NA,"Originally catalogued in \"Bones of Mammals\" 5071.  First series specimen.","[no agent data]",NA,NA,"Madeleine Mullon","GEOLocate","decimal degrees",NA,NA,NA,NA,NA,"Animalia Chordata Mammalia Primates Cebidae Aotus trivirgatus","GEOLocate",NA,"President and Fellows of Harvard College","http://vocab.getty.edu/tgn/1000056",NA,"Marker placed in eastern Peru","unknown","Museum of Comparative Zoology, Harvard University",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
