"species_search","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","isInCluster","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","rightsHolder","identifier","http...unknown.org.nick","verbatimEventDate","datasetName","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","recordedBy","catalogNumber","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identifiedBy","identificationID","name","infraspecificEpithet","informationWithheld","occurrenceRemarks","individualCount","lifeStage","continent","vernacularName","locality","higherClassification","identifiedByIDs.type","identifiedByIDs.value","projectId","elevation","elevationAccuracy","organismQuantity","organismQuantityType","http...rs.tdwg.org.dwc.terms.organismQuantity","habitat","institutionID","samplingEffort","county","language","type","taxonRemarks","http...rs.tdwg.org.dwc.terms.organismQuantityType","nomenclaturalCode","georeferencedBy","endDayOfYear","georeferenceVerificationStatus","verbatimSRS","verbatimCoordinateSystem","pointRadiusSpatialFit","footprintSRS","locationID","startDayOfYear","footprintSpatialFit","samplingProtocol","recordedByIDs.type","recordedByIDs.value","municipality","locationRemarks","collectionID","originalNameUsage","sex","download"
"Saguinus graellsi","1123024539","Leontocebus nigricollis (Spix, 1823)",-3.902437,-69.937414,"cdround,osiic,colmano,inmano","8e60f836-c6cb-4c37-83c5-5966af2428f1","3a56fbe7-467b-4018-8876-f73dede15ea2","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T00:33:45.179+00:00","2021-03-09T12:45:15.668+00:00",139,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2009-09-25T00:00:00",25,"Amazonas",2009,9,25,"2009-09-25T00:00:00",NA,"2021-03-09T12:45:15.668+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"ENTROPIKA:906",NA,NA,NA,NA,"ENTROPIKA-PRIMATES","1123024539","ENTROPIKA:906",NA,"Xyomara Carretero","PRI906",NA,"ENTROPIKA",NA,"06:44:00","Xyomara Carretero",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,5,NA,"SOUTH_AMERICA","Black Mantle Tamarin","Calderón",NA,NA,NA,NA,99,15,NA,NA,NA,"Rainforest","900.136.118-1","4 km walked","Leticia","en","Evento",NA,NA,NA,"Xyomara Carretero",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census",NA,NA,"Leticia",NA,"fe-primates-1.0",NA,NA,"succeded"
"Saguinus graellsi","1123024544","Leontocebus nigricollis (Spix, 1823)",-3.89938,-69.933099,"cdround,osiic,colmano,inmano","8e60f836-c6cb-4c37-83c5-5966af2428f1","3a56fbe7-467b-4018-8876-f73dede15ea2","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T00:33:45.179+00:00","2021-03-09T12:45:15.670+00:00",139,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2009-09-26T00:00:00",25,"Amazonas",2009,9,26,"2009-09-26T00:00:00",NA,"2021-03-09T12:45:15.670+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"ENTROPIKA:910",NA,NA,NA,NA,"ENTROPIKA-PRIMATES","1123024544","ENTROPIKA:910",NA,"Xyomara Carretero","PRI910",NA,"ENTROPIKA",NA,"07:50:00","Xyomara Carretero",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,2,"Adult","SOUTH_AMERICA","Black Mantle Tamarin","Calderón",NA,NA,NA,NA,99,15,NA,NA,NA,"Rainforest","900.136.118-1","3 km walked","Leticia","en","Evento",NA,NA,NA,"Xyomara Carretero",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census",NA,NA,"Leticia",NA,"fe-primates-1.0",NA,NA,"succeded"
"Saguinus graellsi","1123024556","Leontocebus nigricollis (Spix, 1823)",-3.89938,-69.933099,"cdround,osiic,colmano,inmano","8e60f836-c6cb-4c37-83c5-5966af2428f1","3a56fbe7-467b-4018-8876-f73dede15ea2","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T00:33:45.179+00:00","2021-03-09T12:45:15.665+00:00",139,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2009-09-26T00:00:00",25,"Amazonas",2009,9,26,"2009-09-26T00:00:00",NA,"2021-03-09T12:45:15.665+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"ENTROPIKA:909",NA,NA,NA,NA,"ENTROPIKA-PRIMATES","1123024556","ENTROPIKA:909",NA,"Xyomara Carretero","PRI909",NA,"ENTROPIKA",NA,"07:07:00","Xyomara Carretero",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,5,NA,"SOUTH_AMERICA","Black Mantle Tamarin","Calderón",NA,NA,NA,NA,99,15,NA,NA,NA,"Rainforest","900.136.118-1","3 km walked","Leticia","en","Evento",NA,NA,NA,"Xyomara Carretero",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census",NA,NA,"Leticia",NA,"fe-primates-1.0",NA,NA,"succeded"
"Saguinus graellsi","1123024574","Leontocebus nigricollis (Spix, 1823)",-3.901053,-69.937458,"cdround,osiic,colmano,inmano","8e60f836-c6cb-4c37-83c5-5966af2428f1","3a56fbe7-467b-4018-8876-f73dede15ea2","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T00:33:45.179+00:00","2021-03-09T12:45:15.662+00:00",139,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2009-09-28T00:00:00",25,"Amazonas",2009,9,28,"2009-09-28T00:00:00",NA,"2021-03-09T12:45:15.662+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"ENTROPIKA:914",NA,NA,NA,NA,"ENTROPIKA-PRIMATES","1123024574","ENTROPIKA:914",NA,"Xyomara Carretero","PRI914",NA,"ENTROPIKA",NA,"14:23:00","Xyomara Carretero",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,3,"Adult","SOUTH_AMERICA","Black Mantle Tamarin","Calderón",NA,NA,NA,NA,99,15,NA,NA,NA,"Rainforest","900.136.118-1","6 km walked","Leticia","en","Evento",NA,NA,NA,"Xyomara Carretero",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census",NA,NA,"Leticia",NA,"fe-primates-1.0",NA,NA,"succeded"
"Saguinus graellsi","1123024526","Leontocebus nigricollis (Spix, 1823)",-3.895338,-69.945213,"cdround,osiic,colmano,inmano","8e60f836-c6cb-4c37-83c5-5966af2428f1","3a56fbe7-467b-4018-8876-f73dede15ea2","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T00:33:45.179+00:00","2021-03-09T12:45:15.672+00:00",139,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2009-10-27T00:00:00",25,"Amazonas",2009,10,27,"2009-10-27T00:00:00",NA,"2021-03-09T12:45:15.672+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"ENTROPIKA:925",NA,NA,NA,NA,"ENTROPIKA-PRIMATES","1123024526","ENTROPIKA:925",NA,"Xyomara Carretero","PRI925",NA,"ENTROPIKA",NA,"09:54:00","Xyomara Carretero",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,3,"Adult","SOUTH_AMERICA","Black Mantle Tamarin","Calderón",NA,NA,NA,NA,99,15,NA,NA,NA,"Rainforest","900.136.118-1","4 km walked","Leticia","en","Evento",NA,NA,NA,"Xyomara Carretero",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census",NA,NA,"Leticia",NA,"fe-primates-1.0",NA,NA,"succeded"
"Saguinus graellsi","1123024545","Leontocebus nigricollis (Spix, 1823)",-3.896192,-69.928557,"cdround,osiic,colmano,inmano","8e60f836-c6cb-4c37-83c5-5966af2428f1","3a56fbe7-467b-4018-8876-f73dede15ea2","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T00:33:45.179+00:00","2021-03-09T12:45:15.668+00:00",139,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2009-10-25T00:00:00",25,"Amazonas",2009,10,25,"2009-10-25T00:00:00",NA,"2021-03-09T12:45:15.668+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"ENTROPIKA:921",NA,NA,NA,NA,"ENTROPIKA-PRIMATES","1123024545","ENTROPIKA:921",NA,"Xyomara Carretero","PRI921",NA,"ENTROPIKA",NA,"05:35:00","Xyomara Carretero",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,7,NA,"SOUTH_AMERICA","Black Mantle Tamarin","Calderón",NA,NA,NA,NA,99,15,NA,NA,NA,"Rainforest","900.136.118-1","4 km walked","Leticia","en","Evento",NA,NA,NA,"Xyomara Carretero",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census",NA,NA,"Leticia",NA,"fe-primates-1.0",NA,NA,"succeded"
"Saguinus graellsi","1123024570","Leontocebus nigricollis (Spix, 1823)",-3.88921,-69.929063,"cdround,osiic,colmano,inmano","8e60f836-c6cb-4c37-83c5-5966af2428f1","3a56fbe7-467b-4018-8876-f73dede15ea2","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T00:33:45.179+00:00","2021-03-09T12:45:15.665+00:00",139,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2009-10-28T00:00:00",25,"Amazonas",2009,10,28,"2009-10-28T00:00:00",NA,"2021-03-09T12:45:15.665+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"ENTROPIKA:931",NA,NA,NA,NA,"ENTROPIKA-PRIMATES","1123024570","ENTROPIKA:931",NA,"Xyomara Carretero","PRI931",NA,"ENTROPIKA",NA,"10:02:00","Xyomara Carretero",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,2,"Adult","SOUTH_AMERICA","Black Mantle Tamarin","Calderón",NA,NA,NA,NA,99,15,NA,NA,NA,"Rainforest","900.136.118-1","4 km walked","Leticia","en","Evento",NA,NA,NA,"Xyomara Carretero",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census",NA,NA,"Leticia",NA,"fe-primates-1.0",NA,NA,"succeded"
"Saguinus graellsi","1123024582","Leontocebus nigricollis (Spix, 1823)",-3.88921,-69.929063,"cdround,osiic,colmano,inmano","8e60f836-c6cb-4c37-83c5-5966af2428f1","3a56fbe7-467b-4018-8876-f73dede15ea2","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T00:33:45.179+00:00","2021-03-09T12:45:15.662+00:00",139,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2009-10-28T00:00:00",25,"Amazonas",2009,10,28,"2009-10-28T00:00:00",NA,"2021-03-09T12:45:15.662+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"ENTROPIKA:932",NA,NA,NA,NA,"ENTROPIKA-PRIMATES","1123024582","ENTROPIKA:932",NA,"Xyomara Carretero","PRI932",NA,"ENTROPIKA",NA,"10:02:00","Xyomara Carretero",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,3,NA,"SOUTH_AMERICA","Black Mantle Tamarin","Calderón",NA,NA,NA,NA,99,15,NA,NA,NA,"Rainforest","900.136.118-1","4 km walked","Leticia","en","Evento",NA,NA,NA,"Xyomara Carretero",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census",NA,NA,"Leticia",NA,"fe-primates-1.0",NA,NA,"succeded"
"Saguinus graellsi","1123024577","Leontocebus nigricollis (Spix, 1823)",-3.895972,-69.938105,"cdround,osiic,colmano,inmano","8e60f836-c6cb-4c37-83c5-5966af2428f1","3a56fbe7-467b-4018-8876-f73dede15ea2","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T00:33:45.179+00:00","2021-03-09T12:45:15.662+00:00",139,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2009-11-27T00:00:00",25,"Amazonas",2009,11,27,"2009-11-27T00:00:00",NA,"2021-03-09T12:45:15.662+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"ENTROPIKA:934",NA,NA,NA,NA,"ENTROPIKA-PRIMATES","1123024577","ENTROPIKA:934",NA,"Xyomara Carretero","PRI934",NA,"ENTROPIKA",NA,"05:29:00","Xyomara Carretero",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,2,"Adult","SOUTH_AMERICA","Black Mantle Tamarin","Calderón",NA,NA,NA,NA,99,15,NA,NA,NA,"Rainforest","900.136.118-1","4 km walked","Leticia","en","Evento",NA,NA,NA,"Xyomara Carretero",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census",NA,NA,"Leticia",NA,"fe-primates-1.0",NA,NA,"succeded"
"Saguinus graellsi","1123024538","Leontocebus nigricollis (Spix, 1823)",-3.894754,-69.941778,"cdround,osiic,colmano,inmano","8e60f836-c6cb-4c37-83c5-5966af2428f1","3a56fbe7-467b-4018-8876-f73dede15ea2","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T00:33:45.179+00:00","2021-03-09T12:45:15.667+00:00",139,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2009-12-02T00:00:00",25,"Amazonas",2009,12,2,"2009-12-02T00:00:00",NA,"2021-03-09T12:45:15.667+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"ENTROPIKA:942",NA,NA,NA,NA,"ENTROPIKA-PRIMATES","1123024538","ENTROPIKA:942",NA,"Xyomara Carretero","PRI942",NA,"ENTROPIKA",NA,"12:24:00","Xyomara Carretero",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,3,NA,"SOUTH_AMERICA","Black Mantle Tamarin","Calderón",NA,NA,NA,NA,99,15,NA,NA,NA,"Rainforest","900.136.118-1","4 km walked","Leticia","en","Evento",NA,NA,NA,"Xyomara Carretero",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census",NA,NA,"Leticia",NA,"fe-primates-1.0",NA,NA,"succeded"
"Saguinus graellsi","1123024554","Leontocebus nigricollis (Spix, 1823)",-3.892302,-69.928778,"cdround,osiic,colmano,inmano","8e60f836-c6cb-4c37-83c5-5966af2428f1","3a56fbe7-467b-4018-8876-f73dede15ea2","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T00:33:45.179+00:00","2021-03-09T12:45:15.664+00:00",139,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2009-12-03T00:00:00",25,"Amazonas",2009,12,3,"2009-12-03T00:00:00",NA,"2021-03-09T12:45:15.664+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"ENTROPIKA:945",NA,NA,NA,NA,"ENTROPIKA-PRIMATES","1123024554","ENTROPIKA:945",NA,"Xyomara Carretero","PRI945",NA,"ENTROPIKA",NA,"10:05:00","Xyomara Carretero",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,5,NA,"SOUTH_AMERICA","Black Mantle Tamarin","Calderón",NA,NA,NA,NA,99,15,NA,NA,NA,"Rainforest","900.136.118-1","4 km walked","Leticia","en","Evento",NA,NA,NA,"Xyomara Carretero",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census",NA,NA,"Leticia",NA,"fe-primates-1.0",NA,NA,"succeded"
"Saguinus graellsi","1123024568","Leontocebus nigricollis (Spix, 1823)",-3.892302,-69.928778,"cdround,osiic,colmano,inmano","8e60f836-c6cb-4c37-83c5-5966af2428f1","3a56fbe7-467b-4018-8876-f73dede15ea2","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T00:33:45.179+00:00","2021-03-09T12:45:15.665+00:00",139,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2009-12-03T00:00:00",25,"Amazonas",2009,12,3,"2009-12-03T00:00:00",NA,"2021-03-09T12:45:15.665+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"ENTROPIKA:944",NA,NA,NA,NA,"ENTROPIKA-PRIMATES","1123024568","ENTROPIKA:944",NA,"Xyomara Carretero","PRI944",NA,"ENTROPIKA",NA,"10:05:00","Xyomara Carretero",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,1,"Adult","SOUTH_AMERICA","Black Mantle Tamarin","Calderón",NA,NA,NA,NA,99,15,NA,NA,NA,"Rainforest","900.136.118-1","4 km walked","Leticia","en","Evento",NA,NA,NA,"Xyomara Carretero",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census",NA,NA,"Leticia",NA,"fe-primates-1.0",NA,NA,"succeded"
"Saguinus graellsi","1123024571","Leontocebus nigricollis (Spix, 1823)",-3.89938,-69.933099,"cdround,osiic,colmano,inmano","8e60f836-c6cb-4c37-83c5-5966af2428f1","3a56fbe7-467b-4018-8876-f73dede15ea2","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T00:33:45.179+00:00","2021-03-09T12:45:15.667+00:00",139,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2009-12-03T00:00:00",25,"Amazonas",2009,12,3,"2009-12-03T00:00:00",NA,"2021-03-09T12:45:15.667+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"ENTROPIKA:946",NA,NA,NA,NA,"ENTROPIKA-PRIMATES","1123024571","ENTROPIKA:946",NA,"Xyomara Carretero","PRI946",NA,"ENTROPIKA",NA,"14:05:00","Xyomara Carretero",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,4,"Adult","SOUTH_AMERICA","Black Mantle Tamarin","Calderón",NA,NA,NA,NA,99,15,NA,NA,NA,"Rainforest","900.136.118-1","4 km walked","Leticia","en","Evento",NA,NA,NA,"Xyomara Carretero",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census",NA,NA,"Leticia",NA,"fe-primates-1.0",NA,NA,"succeded"
"Saguinus graellsi","1123024573","Leontocebus nigricollis (Spix, 1823)",-3.89938,-69.933099,"cdround,osiic,colmano,inmano","8e60f836-c6cb-4c37-83c5-5966af2428f1","3a56fbe7-467b-4018-8876-f73dede15ea2","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T00:33:45.179+00:00","2021-03-09T12:45:15.661+00:00",139,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2009-12-03T00:00:00",25,"Amazonas",2009,12,3,"2009-12-03T00:00:00",NA,"2021-03-09T12:45:15.661+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"ENTROPIKA:947",NA,NA,NA,NA,"ENTROPIKA-PRIMATES","1123024573","ENTROPIKA:947",NA,"Xyomara Carretero","PRI947",NA,"ENTROPIKA",NA,"14:05:00","Xyomara Carretero",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,1,"Adult","SOUTH_AMERICA","Black Mantle Tamarin","Calderón",NA,NA,NA,NA,99,15,NA,NA,NA,"Rainforest","900.136.118-1","4 km walked","Leticia","en","Evento",NA,NA,NA,"Xyomara Carretero",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census",NA,NA,"Leticia",NA,"fe-primates-1.0",NA,NA,"succeded"
"Saguinus graellsi","1123024601","Leontocebus nigricollis (Spix, 1823)",-3.906344,-69.937741,"cdround,osiic,colmano,inmano","8e60f836-c6cb-4c37-83c5-5966af2428f1","3a56fbe7-467b-4018-8876-f73dede15ea2","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T00:33:45.179+00:00","2021-03-09T12:45:15.730+00:00",139,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2009-12-01T00:00:00",25,"Amazonas",2009,12,1,"2009-12-01T00:00:00",NA,"2021-03-09T12:45:15.730+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"ENTROPIKA:939",NA,NA,NA,NA,"ENTROPIKA-PRIMATES","1123024601","ENTROPIKA:939",NA,"Xyomara Carretero","PRI939",NA,"ENTROPIKA",NA,"05:45:00","Xyomara Carretero",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,2,"Adult","SOUTH_AMERICA","Black Mantle Tamarin","Calderón",NA,NA,NA,NA,99,15,NA,NA,NA,"Rainforest","900.136.118-1","6 km walked","Leticia","en","Evento",NA,NA,NA,"Xyomara Carretero",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census",NA,NA,"Leticia",NA,"fe-primates-1.0",NA,NA,"succeded"
