"species_search","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","isInCluster","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","rightsHolder","identifier","http...unknown.org.nick","verbatimEventDate","datasetName","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","recordedBy","catalogNumber","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identifiedBy","identificationID","name","occurrenceRemarks","individualCount","lifeStage","continent","vernacularName","locality","samplingProtocol","higherClassification","coordinatePrecision","organismQuantity","organismQuantityType","identificationReferences","acceptedNameUsage","http...rs.tdwg.org.dwc.terms.organismQuantity","preparations","http...rs.tdwg.org.dwc.terms.organismQuantityType","verbatimTaxonRank","X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.","establishmentMeans","institutionKey","collectionKey","institutionID","nomenclaturalCode","higherGeography","endDayOfYear","georeferenceVerificationStatus","language","type","startDayOfYear","accessRights","behavior","elevation","elevationAccuracy","eventID","footprintWKT","municipality","county","identificationVerificationStatus","originalNameUsage","datasetID","nameAccordingTo","associatedReferences","sex","recordNumber","habitat","verbatimCoordinateSystem","associatedSequences","locationRemarks","georeferencedDate","georeferencedBy","georeferenceProtocol","collectionID","georeferenceSources","infraspecificEpithet","fieldNumber","organismID","ownerInstitutionCode","georeferenceRemarks","bibliographicCitation","dynamicProperties","locationAccordingTo","identificationRemarks","otherCatalogNumbers","previousIdentifications","identificationQualifier","gadm","projectId","earliestAgeOrLowestStage","namePublishedInYear","taxonConceptID","lithostratigraphicTerms","download"
"Cebus olivaceus","2475242069","Cebus olivaceus Schomburgk, 1848",3.05603,-53.82287,"cum,gass84,colmano,inmano","191cb056-d760-4b06-a7dd-ac247a45f05d","1928bdf0-f5d2-11dc-8c12-b8a03c50a862","07ea29ef-e386-4278-ae0f-095778a1b061","FR","DWC_ARCHIVE","2021-02-26T15:20:24.822+00:00","2021-03-09T11:16:53.724+00:00",67,"1928bdf0-f5d2-11dc-8c12-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC",NA,5000,NA,2012,5,20,"2012-05-20T00:00:00","2019-02-28T00:00:00.000+00:00","2021-03-09T11:16:53.724+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","GF","none","none","French Guiana",NA,"82e3ca7a-50a5-24f6-e053-2614a8c008ee",NA,NA,NA,NA,NA,"2475242069","82e3ca7a-50a5-24f6-e053-2614a8c008ee","443836","/ PAG (Non renseigné)",NA,NA,"Parc amazonien de Guyane",NA,NA,"Non renseigné (Non renseigné)",NA,"Cebus olivaceus Schomburgk, 1848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82e3ca7a-50a5-24f6-e053-2614a8c008ee",NA,"97353|Maripasoula","973","Probable, high degree of reliability","Cebus olivaceus","4A9DDA1F-B7E9-3E13-E053-2614A8C02B7C","TAXREF v12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus olivaceus","2475253541","Cebus olivaceus Schomburgk, 1848",2.8679,-52.69158,"cum,gass84,colmano,inmano","191cb056-d760-4b06-a7dd-ac247a45f05d","1928bdf0-f5d2-11dc-8c12-b8a03c50a862","07ea29ef-e386-4278-ae0f-095778a1b061","FR","DWC_ARCHIVE","2021-02-26T15:20:24.822+00:00","2021-03-09T11:16:52.705+00:00",67,"1928bdf0-f5d2-11dc-8c12-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC",NA,5000,NA,2012,5,21,"2012-05-21T00:00:00","2019-02-28T00:00:00.000+00:00","2021-03-09T11:16:52.705+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","GF","none","none","French Guiana",NA,"82e3ca7a-39a7-24f6-e053-2614a8c008ee_",NA,NA,NA,NA,NA,"2475253541","82e3ca7a-39a7-24f6-e053-2614a8c008ee_","443836","/ PAG (Non renseigné)",NA,NA,"Parc amazonien de Guyane",NA,NA,"Non renseigné (Non renseigné)",NA,"Cebus olivaceus Schomburgk, 1848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82e3ca7a-39a7-24f6-e053-2614a8c008ee",NA,"97356|Camopi","973","Probable, high degree of reliability","Cebus olivaceus","4A9DDA1F-B7E9-3E13-E053-2614A8C02B7C","TAXREF v12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus olivaceus","2475260202","Cebus olivaceus Schomburgk, 1848",2.8679,-52.69158,"cum,gass84,colmano,inmano","191cb056-d760-4b06-a7dd-ac247a45f05d","1928bdf0-f5d2-11dc-8c12-b8a03c50a862","07ea29ef-e386-4278-ae0f-095778a1b061","FR","DWC_ARCHIVE","2021-02-26T15:20:24.822+00:00","2021-03-09T11:16:54.325+00:00",67,"1928bdf0-f5d2-11dc-8c12-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC",NA,5000,NA,2012,5,17,"2012-05-17T00:00:00","2019-02-28T00:00:00.000+00:00","2021-03-09T11:16:54.325+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","GF","none","none","French Guiana",NA,"82e3ca7a-8e58-24f6-e053-2614a8c008ee",NA,NA,NA,NA,NA,"2475260202","82e3ca7a-8e58-24f6-e053-2614a8c008ee","443836","/ PAG (Non renseigné)",NA,NA,"Parc amazonien de Guyane",NA,NA,"Non renseigné (Non renseigné)",NA,"Cebus olivaceus Schomburgk, 1848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82e3ca7a-8e58-24f6-e053-2614a8c008ee",NA,"97356|Camopi","973","Probable, high degree of reliability","Cebus olivaceus","4A9DDA1F-B7E9-3E13-E053-2614A8C02B7C","TAXREF v12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus olivaceus","2475220988","Cebus olivaceus Schomburgk, 1848",3.29735,-54.10399,"cum,gass84,colmano,inmano","191cb056-d760-4b06-a7dd-ac247a45f05d","1928bdf0-f5d2-11dc-8c12-b8a03c50a862","07ea29ef-e386-4278-ae0f-095778a1b061","FR","DWC_ARCHIVE","2021-02-26T15:20:24.822+00:00","2021-03-09T11:16:52.413+00:00",67,"1928bdf0-f5d2-11dc-8c12-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC",NA,5000,NA,2012,6,6,"2012-06-06T00:00:00","2019-02-28T00:00:00.000+00:00","2021-03-09T11:16:52.413+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","GF","none","none","French Guiana",NA,"82e3ca7a-875d-24f6-e053-2614a8c008ee",NA,NA,NA,NA,NA,"2475220988","82e3ca7a-875d-24f6-e053-2614a8c008ee","443836","/ PAG (Non renseigné)",NA,NA,"Parc amazonien de Guyane",NA,NA,"Non renseigné (Non renseigné)",NA,"Cebus olivaceus Schomburgk, 1848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82e3ca7a-875d-24f6-e053-2614a8c008ee",NA,NA,"973","Probable, high degree of reliability","Cebus olivaceus","4A9DDA1F-B7E9-3E13-E053-2614A8C02B7C","TAXREF v12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus olivaceus","2475241076","Cebus olivaceus Schomburgk, 1848",3.05603,-53.82287,"cum,gass84,colmano,inmano","191cb056-d760-4b06-a7dd-ac247a45f05d","1928bdf0-f5d2-11dc-8c12-b8a03c50a862","07ea29ef-e386-4278-ae0f-095778a1b061","FR","DWC_ARCHIVE","2021-02-26T15:20:24.822+00:00","2021-03-09T11:16:52.805+00:00",67,"1928bdf0-f5d2-11dc-8c12-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC",NA,5000,NA,2012,6,6,"2012-06-06T00:00:00","2019-02-28T00:00:00.000+00:00","2021-03-09T11:16:52.805+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","GF","none","none","French Guiana",NA,"82e3ca7a-50c8-24f6-e053-2614a8c008ee",NA,NA,NA,NA,NA,"2475241076","82e3ca7a-50c8-24f6-e053-2614a8c008ee","443836","/ PAG (Non renseigné)",NA,NA,"Parc amazonien de Guyane",NA,NA,"Non renseigné (Non renseigné)",NA,"Cebus olivaceus Schomburgk, 1848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82e3ca7a-50c8-24f6-e053-2614a8c008ee",NA,"97353|Maripasoula","973","Probable, high degree of reliability","Cebus olivaceus","4A9DDA1F-B7E9-3E13-E053-2614A8C02B7C","TAXREF v12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus olivaceus","2475259682","Cebus olivaceus Schomburgk, 1848",3.29735,-54.10399,"cum,gass84,colmano,inmano","191cb056-d760-4b06-a7dd-ac247a45f05d","1928bdf0-f5d2-11dc-8c12-b8a03c50a862","07ea29ef-e386-4278-ae0f-095778a1b061","FR","DWC_ARCHIVE","2021-02-26T15:20:24.822+00:00","2021-03-09T11:16:53.005+00:00",67,"1928bdf0-f5d2-11dc-8c12-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC",NA,5000,NA,2012,6,6,"2012-06-06T00:00:00","2019-02-28T00:00:00.000+00:00","2021-03-09T11:16:53.005+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","GF","none","none","French Guiana",NA,"82e3ca7a-7230-24f6-e053-2614a8c008ee",NA,NA,NA,NA,NA,"2475259682","82e3ca7a-7230-24f6-e053-2614a8c008ee","443836","/ PAG (Non renseigné)",NA,NA,"Parc amazonien de Guyane",NA,NA,"Non renseigné (Non renseigné)",NA,"Cebus olivaceus Schomburgk, 1848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82e3ca7a-7230-24f6-e053-2614a8c008ee",NA,NA,"973","Probable, high degree of reliability","Cebus olivaceus","4A9DDA1F-B7E9-3E13-E053-2614A8C02B7C","TAXREF v12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus olivaceus","2641450719","Cebus olivaceus Schomburgk, 1848",4.574389,-52.452778,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-08T00:04:16.318+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC","2020-06-11T20:18:21",NA,"Cayenne",2012,7,24,"2012-07-24T10:17:00","2020-06-11T21:11:37.000+00:00","2021-09-08T00:04:16.318+00:00","https://www.inaturalist.org/observations/49260112","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","GF","none","none","French Guiana","Manuel Ruedi","49260112","manuel_ruedi","2012/07/24 10:17 AM CEST","iNaturalist research-grade observations","Roura, French Guiana","Observations","2641450719","https://www.inaturalist.org/observations/49260112","43430","Manuel Ruedi","49260112","https://www.inaturalist.org/observations/49260112","iNaturalist","© Manuel Ruedi some rights reserved","08:17:00Z","Manuel Ruedi","109558853","Cebus olivaceus Schomburgk, 1848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus olivaceus","2475203690","Cebus olivaceus Schomburgk, 1848",2.8679,-52.69158,"cum,gass84,colmano,inmano","191cb056-d760-4b06-a7dd-ac247a45f05d","1928bdf0-f5d2-11dc-8c12-b8a03c50a862","07ea29ef-e386-4278-ae0f-095778a1b061","FR","DWC_ARCHIVE","2021-02-26T15:20:24.822+00:00","2021-03-09T11:16:52.842+00:00",67,"1928bdf0-f5d2-11dc-8c12-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC",NA,5000,NA,2012,8,9,"2012-08-09T00:00:00","2019-02-28T00:00:00.000+00:00","2021-03-09T11:16:52.842+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","GF","none","none","French Guiana",NA,"82e3ca7a-3a90-24f6-e053-2614a8c008ee",NA,NA,NA,NA,NA,"2475203690","82e3ca7a-3a90-24f6-e053-2614a8c008ee","443836","/ PAG (Non renseigné)",NA,NA,"Parc amazonien de Guyane",NA,NA,"Non renseigné (Non renseigné)",NA,"Cebus olivaceus Schomburgk, 1848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82e3ca7a-3a90-24f6-e053-2614a8c008ee",NA,"97356|Camopi","973","Probable, high degree of reliability","Cebus olivaceus","4A9DDA1F-B7E9-3E13-E053-2614A8C02B7C","TAXREF v12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus olivaceus","2475206001","Cebus olivaceus Schomburgk, 1848",2.8679,-52.69158,"cum,gass84,colmano,inmano","191cb056-d760-4b06-a7dd-ac247a45f05d","1928bdf0-f5d2-11dc-8c12-b8a03c50a862","07ea29ef-e386-4278-ae0f-095778a1b061","FR","DWC_ARCHIVE","2021-02-26T15:20:24.822+00:00","2021-03-09T11:16:53.645+00:00",67,"1928bdf0-f5d2-11dc-8c12-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC",NA,5000,NA,2012,8,13,"2012-08-13T00:00:00","2019-02-28T00:00:00.000+00:00","2021-03-09T11:16:53.645+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","GF","none","none","French Guiana",NA,"82e3ca7a-4b9a-24f6-e053-2614a8c008ee",NA,NA,NA,NA,NA,"2475206001","82e3ca7a-4b9a-24f6-e053-2614a8c008ee","443836","/ PAG (Non renseigné)",NA,NA,"Parc amazonien de Guyane",NA,NA,"Non renseigné (Non renseigné)",NA,"Cebus olivaceus Schomburgk, 1848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82e3ca7a-4b9a-24f6-e053-2614a8c008ee",NA,"97356|Camopi","973","Probable, high degree of reliability","Cebus olivaceus","4A9DDA1F-B7E9-3E13-E053-2614A8C02B7C","TAXREF v12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus olivaceus","2475207696","Cebus olivaceus Schomburgk, 1848",2.8679,-52.69158,"cum,gass84,colmano,inmano","191cb056-d760-4b06-a7dd-ac247a45f05d","1928bdf0-f5d2-11dc-8c12-b8a03c50a862","07ea29ef-e386-4278-ae0f-095778a1b061","FR","DWC_ARCHIVE","2021-02-26T15:20:24.822+00:00","2021-03-09T11:16:54.382+00:00",67,"1928bdf0-f5d2-11dc-8c12-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC",NA,5000,NA,2012,8,13,"2012-08-13T00:00:00","2019-02-28T00:00:00.000+00:00","2021-03-09T11:16:54.382+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","GF","none","none","French Guiana",NA,"82e3ca7a-3b57-24f6-e053-2614a8c008ee",NA,NA,NA,NA,NA,"2475207696","82e3ca7a-3b57-24f6-e053-2614a8c008ee","443836","/ PAG (Non renseigné)",NA,NA,"Parc amazonien de Guyane",NA,NA,"Non renseigné (Non renseigné)",NA,"Cebus olivaceus Schomburgk, 1848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82e3ca7a-3b57-24f6-e053-2614a8c008ee",NA,"97356|Camopi","973","Probable, high degree of reliability","Cebus olivaceus","4A9DDA1F-B7E9-3E13-E053-2614A8C02B7C","TAXREF v12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus olivaceus","2475208007","Cebus olivaceus Schomburgk, 1848",3.659,-54.01526,"cum,gass84,colmano,inmano","191cb056-d760-4b06-a7dd-ac247a45f05d","1928bdf0-f5d2-11dc-8c12-b8a03c50a862","07ea29ef-e386-4278-ae0f-095778a1b061","FR","DWC_ARCHIVE","2021-02-26T15:20:24.822+00:00","2021-03-09T11:16:52.726+00:00",67,"1928bdf0-f5d2-11dc-8c12-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC",NA,5000,NA,2012,8,19,"2012-08-19T00:00:00","2019-02-28T00:00:00.000+00:00","2021-03-09T11:16:52.726+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","GF","none","none","French Guiana",NA,"82e3ca7a-4e71-24f6-e053-2614a8c008ee",NA,NA,NA,NA,NA,"2475208007","82e3ca7a-4e71-24f6-e053-2614a8c008ee","443836","/ PAG (Non renseigné)",NA,NA,"Parc amazonien de Guyane",NA,NA,"Non renseigné (Non renseigné)",NA,"Cebus olivaceus Schomburgk, 1848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82e3ca7a-4e71-24f6-e053-2614a8c008ee",NA,NA,"973","Probable, high degree of reliability","Cebus olivaceus","4A9DDA1F-B7E9-3E13-E053-2614A8C02B7C","TAXREF v12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus olivaceus","2475208120","Cebus olivaceus Schomburgk, 1848",3.29735,-54.10399,"cum,gass84,colmano,inmano","191cb056-d760-4b06-a7dd-ac247a45f05d","1928bdf0-f5d2-11dc-8c12-b8a03c50a862","07ea29ef-e386-4278-ae0f-095778a1b061","FR","DWC_ARCHIVE","2021-02-26T15:20:24.822+00:00","2021-03-09T11:16:54.122+00:00",67,"1928bdf0-f5d2-11dc-8c12-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC",NA,5000,NA,2012,8,30,"2012-08-30T00:00:00","2019-02-28T00:00:00.000+00:00","2021-03-09T11:16:54.122+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","GF","none","none","French Guiana",NA,"82e3ca7a-5420-24f6-e053-2614a8c008ee",NA,NA,NA,NA,NA,"2475208120","82e3ca7a-5420-24f6-e053-2614a8c008ee","443836","/ PAG (Non renseigné)",NA,NA,"Parc amazonien de Guyane",NA,NA,"Non renseigné (Non renseigné)",NA,"Cebus olivaceus Schomburgk, 1848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82e3ca7a-5420-24f6-e053-2614a8c008ee",NA,NA,"973","Probable, high degree of reliability","Cebus olivaceus","4A9DDA1F-B7E9-3E13-E053-2614A8C02B7C","TAXREF v12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus olivaceus","2475214325","Cebus olivaceus Schomburgk, 1848",2.8679,-52.69158,"cum,gass84,colmano,inmano","191cb056-d760-4b06-a7dd-ac247a45f05d","1928bdf0-f5d2-11dc-8c12-b8a03c50a862","07ea29ef-e386-4278-ae0f-095778a1b061","FR","DWC_ARCHIVE","2021-02-26T15:20:24.822+00:00","2021-03-09T11:16:53.823+00:00",67,"1928bdf0-f5d2-11dc-8c12-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC",NA,5000,NA,2012,8,19,"2012-08-19T00:00:00","2019-02-28T00:00:00.000+00:00","2021-03-09T11:16:53.823+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","GF","none","none","French Guiana",NA,"82e3ca7a-975d-24f6-e053-2614a8c008ee",NA,NA,NA,NA,NA,"2475214325","82e3ca7a-975d-24f6-e053-2614a8c008ee","443836","/ PAG (Non renseigné)",NA,NA,"Parc amazonien de Guyane",NA,NA,"Non renseigné (Non renseigné)",NA,"Cebus olivaceus Schomburgk, 1848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82e3ca7a-975d-24f6-e053-2614a8c008ee",NA,"97356|Camopi","973","Probable, high degree of reliability","Cebus olivaceus","4A9DDA1F-B7E9-3E13-E053-2614A8C02B7C","TAXREF v12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
